Time,Latitude,Longitude,Altitude
1715182623,41.1043669135666,29.0206457010966,135.003
1715182623,41.1043669191876,29.0206457016865,135.003
1715182623,41.1043669248044,29.0206457022676,135.003
1715182623,41.1043669304143,29.0206457028428,135.003
1715182623,41.1043669360302,29.0206457034191,135.003
1715182623,41.1043669416444,29.0206457039917,135.003
1715182623,41.1043669472596,29.0206457045635,135.003
1715182623,41.1043669528898,29.0206457051381,135.003
1715182623,41.1043669585201,29.0206457057097,135.003
1715182623,41.1043669641389,29.0206457062793,135.003
1715182623,41.1043669697705,29.0206457068487,135.003
1715182623,41.1043669754026,29.020645707418,134.979
1715182623,41.1043669810347,29.0206457079883,134.979
1715182623,41.1043669866651,29.0206457085568,134.979
1715182623,41.1043668809453,29.0206457405259,134.979
1715182623,41.1043668862135,29.0206457411447,134.979
1715182623,41.104366891483,29.0206457417667,134.979
1715182623,41.1043668967686,29.0206457423915,134.979
1715182623,41.1043669020422,29.0206457430125,134.979
1715182623,41.1043669073254,29.0206457436345,134.979
1715182623,41.104366912596,29.0206457442545,134.979
1715182623,41.1043669178774,29.0206457448789,134.979
1715182623,41.1043669231576,29.0206457454977,134.979
1715182623,41.1043669284245,29.0206457461158,134.979
1715182623,41.1043669336926,29.02064574674,134.979
1715182623,41.1043669389602,29.0206457473675,134.979
1715182623,41.1043669442242,29.0206457479963,134.979
1715182623,41.1043669494898,29.0206457486205,134.979
1715182623,41.1043669547548,29.0206457492421,134.979
1715182623,41.104366960025,29.0206457498664,134.979
1715182623,41.1043669652932,29.0206457504925,134.979
1715182623,41.1043669705716,29.020645751121,134.979
1715182623,41.1043669758342,29.0206457517464,134.979
1715182623,41.1043669811058,29.020645752375,134.979
1715182623,41.1043669863756,29.0206457530006,134.979
1715182623,41.1043669916308,29.0206457536174,134.979
1715182623,41.1043669968955,29.0206457542399,134.979
1715182623,41.1043670021581,29.02064575486,134.979
1715182624,41.1043670074152,29.0206457554785,134.955
1715182624,41.1043669159663,29.0206457864251,134.955
1715182624,41.1043669209163,29.0206457870868,134.955
1715182624,41.1043669258711,29.0206457877516,134.955
1715182624,41.104366930824,29.0206457884112,134.955
1715182624,41.1043669357747,29.0206457890669,134.955
1715182624,41.1043669407203,29.0206457897185,134.955
1715182624,41.1043669456732,29.0206457903681,134.955
1715182624,41.1043669506238,29.0206457910135,134.955
1715182624,41.1043669555759,29.020645791655,134.955
1715182624,41.1043669605142,29.0206457922812,134.955
1715182624,41.104366965446,29.0206457928997,134.955
1715182624,41.1043669703833,29.0206457935127,134.955
1715182624,41.1043669753257,29.0206457941165,134.955
1715182624,41.1043669802613,29.0206457947293,134.955
1715182624,41.1043669851922,29.0206457953366,134.955
1715182624,41.1043669901099,29.0206457959438,134.955
1715182624,41.1043669950413,29.0206457965557,134.955
1715182624,41.1043669999557,29.0206457971574,134.955
1715182624,41.1043670048772,29.0206457977616,134.955
1715182624,41.1043670097808,29.0206457983728,134.955
1715182624,41.1043670146821,29.0206457989774,134.955
1715182624,41.1043670196011,29.0206457995847,134.955
1715182624,41.1043670245107,29.0206458001865,134.955
1715182624,41.1043670294087,29.0206458007808,134.937
1715182624,41.1043670343061,29.0206458013769,134.937
1715182624,41.1043669427688,29.020645826388,134.937
1715182624,41.104366947379,29.0206458270311,134.937
1715182624,41.1043669520005,29.0206458276742,134.937
1715182624,41.1043669566086,29.0206458283124,134.937
1715182624,41.1043669612212,29.0206458289475,134.937
1715182624,41.1043669658244,29.0206458295795,134.937
1715182624,41.1043669704245,29.020645830211,134.937
1715182624,41.1043669750202,29.0206458308339,134.937
1715182624,41.1043669796206,29.0206458314498,134.937
1715182624,41.1043669842219,29.0206458320627,134.937
1715182624,41.1043669888059,29.0206458326704,134.937
1715182624,41.1043669934044,29.0206458332805,134.937
1715182624,41.1043669979972,29.0206458338886,134.937
1715182624,41.1043670025961,29.0206458344995,134.937
1715182624,41.1043670071856,29.0206458351124,134.937
1715182624,41.1043670117635,29.020645835724,134.937
1715182624,41.1043670163557,29.0206458363357,134.937
1715182624,41.1043670209393,29.0206458369421,134.937
1715182624,41.1043670255228,29.0206458375511,134.937
1715182624,41.1043670301052,29.0206458381604,134.937
1715182624,41.1043670346982,29.0206458387662,134.937
1715182624,41.1043670392813,29.0206458393565,134.937
1715182624,41.1043670438739,29.0206458399452,134.92
1715182624,41.1043670484698,29.020645840537,134.92
1715182624,41.1043670530526,29.0206458411112,134.92
1715182624,41.1043669558739,29.0206458747449,134.92
1715182624,41.1043669601244,29.0206458753819,134.92
1715182624,41.104366964372,29.0206458760161,134.92
1715182624,41.1043669686094,29.0206458766388,134.92
1715182624,41.104366972837,29.020645877255,134.92
1715182624,41.1043669770614,29.020645877869,134.92
1715182624,41.1043669812915,29.020645878477,134.92
1715182624,41.1043669855068,29.0206458790869,134.92
1715182624,41.1043669897187,29.0206458796916,134.92
1715182624,41.1043669939313,29.0206458802917,134.92
1715182624,41.1043669981447,29.0206458808925,134.92
1715182624,41.1043670023531,29.0206458814907,134.92
1715182624,41.1043670065631,29.0206458820835,134.92
1715182624,41.1043670107761,29.020645882665,134.92
1715182624,41.1043670150137,29.0206458832358,134.92
1715182624,41.1043670193718,29.0206458839447,134.92
1715182624,41.1043670239805,29.0206458852566,134.92
1715182624,41.1043670286728,29.0206458876345,134.92
1715182624,41.1043670337347,29.0206458910965,134.92
1715182624,41.1043670389824,29.0206458958208,134.92
1715182624,41.1043670442418,29.0206459022802,134.92
1715182624,41.1043670495989,29.0206459106187,134.92
1715182624,41.1043670551092,29.02064592128,134.92
1715182624,41.1043670606572,29.0206459339313,134.902
1715182624,41.1043669675805,29.0206458519022,134.902
1715182624,41.1043669725616,29.0206458693689,134.902
1715182624,41.1043669772904,29.020645889675,134.902
1715182624,41.1043669819494,29.0206459128902,134.902
1715182624,41.104366986549,29.0206459389268,134.902
1715182624,41.1043669910683,29.0206459681346,134.902
1715182624,41.1043669956215,29.0206460002582,134.902
1715182624,41.1043670002706,29.0206460354251,134.902
1715182624,41.1043670049962,29.0206460733434,134.902
1715182624,41.1043670098434,29.0206461141963,134.902
1715182624,41.1043670148946,29.0206461577869,134.902
1715182624,41.1043670200218,29.0206462036804,134.902
1715182624,41.1043670252341,29.020646252307,134.902
1715182624,41.1043670306628,29.0206463032864,134.902
1715182624,41.1043670363043,29.0206463565682,134.902
1715182624,41.1043670422612,29.0206464124162,134.902
1715182624,41.1043670484248,29.0206464706334,134.902
1715182624,41.1043670548521,29.0206465310976,134.902
1715182624,41.1043670616021,29.0206465937018,134.902
1715182624,41.1043670685417,29.0206466584951,134.902
1715182624,41.1043670757753,29.0206467252238,134.902
1715182624,41.1043670831241,29.0206467937823,134.902
1715182624,41.1043670905957,29.0206468640369,134.902
1715182624,41.1043670982822,29.0206469359471,134.902
1715182625,41.1043671061502,29.0206470094748,134.88
1715182625,41.1043671142861,29.0206470847494,134.88
1715182625,41.1043669804499,29.0206464332835,134.88
1715182625,41.104366988258,29.0206465086689,134.88
1715182625,41.1043669961979,29.0206465857593,134.88
1715182625,41.1043670041963,29.0206466644987,134.88
1715182625,41.1043670119973,29.0206467447213,134.88
1715182625,41.1043670193527,29.0206468264776,134.88
1715182625,41.1043670262333,29.0206469098253,134.88
1715182625,41.1043670327679,29.0206469948748,134.88
1715182625,41.1043670390582,29.0206470816845,134.88
1715182625,41.1043670450299,29.0206471700939,134.88
1715182625,41.104367050729,29.0206472602306,134.88
1715182625,41.1043670563093,29.0206473520892,134.88
1715182625,41.1043670615698,29.0206474455593,134.88
1715182625,41.1043670668349,29.0206475407904,134.88
1715182625,41.1043670720335,29.0206476377507,134.88
1715182625,41.1043670770178,29.0206477366048,134.88
1715182625,41.1043670818572,29.0206478372208,134.88
1715182625,41.1043670866286,29.0206479396233,134.88
1715182625,41.1043670916519,29.0206480439854,134.88
1715182625,41.1043670969124,29.0206481501889,134.88
1715182625,41.1043671025166,29.0206482584928,134.88
1715182625,41.1043671084988,29.0206483689632,134.88
1715182625,41.1043671146965,29.0206484817683,134.88
1715182625,41.1043671211736,29.0206485967331,134.866
1715182625,41.1043671277432,29.0206487136493,134.866
1715182625,41.1043671670196,29.020648351433,134.866
1715182625,41.1043671739807,29.0206484702251,134.866
1715182625,41.1043671811498,29.0206485912189,134.866
1715182625,41.1043671884347,29.0206487142375,134.866
1715182625,41.1043671957035,29.0206488393109,134.866
1715182625,41.1043672031886,29.020648966466,134.866
1715182625,41.1043672106378,29.0206490956789,134.866
1715182625,41.1043672181743,29.0206492271167,134.866
1715182625,41.1043672259462,29.0206493604789,134.866
1715182625,41.1043672337194,29.020649495625,134.866
1715182625,41.1043672416871,29.0206496321745,134.866
1715182625,41.1043672497318,29.0206497697752,134.866
1715182625,41.1043672580901,29.0206499086997,134.866
1715182625,41.1043672664369,29.0206500489286,134.866
1715182625,41.104367274883,29.0206501906093,134.866
1715182625,41.1043672838425,29.0206503337738,134.866
1715182625,41.1043672929124,29.0206504786629,134.866
1715182625,41.1043673022047,29.0206506256996,134.866
1715182625,41.1043673114813,29.0206507745372,134.866
1715182625,41.1043673207508,29.0206509247412,134.866
1715182625,41.1043673300404,29.0206510766358,134.866
1715182625,41.1043673390488,29.0206512303142,134.866
1715182625,41.1043673479281,29.0206513852035,134.875
1715182625,41.1043673565971,29.0206515410063,134.875
1715182625,41.104367364961,29.0206516973694,134.875
1715182625,41.1043674517923,29.0206514423213,134.875
1715182625,41.1043674599353,29.0206515972931,134.875
1715182625,41.1043674678954,29.0206517522434,134.875
1715182625,41.1043674754981,29.0206519070709,134.875
1715182625,41.1043674828706,29.0206520613366,134.875
1715182625,41.1043674899934,29.0206522152151,134.875
1715182625,41.104367496868,29.0206523686348,134.875
1715182625,41.104367503686,29.0206525217352,134.875
1715182625,41.1043675105882,29.0206526742673,134.875
1715182625,41.1043675175835,29.0206528260067,134.875
1715182625,41.1043675247976,29.0206529774945,134.875
1715182625,41.1043675322711,29.0206531281187,134.875
1715182625,41.1043675398519,29.020653277695,134.875
1715182625,41.1043675477226,29.0206534266551,134.875
1715182625,41.1043675560996,29.0206535747426,134.875
1715182625,41.1043675647177,29.0206537222563,134.875
1715182625,41.1043675735434,29.0206538688325,134.875
1715182625,41.1043675827715,29.0206540144401,134.875
1715182625,41.1043675922655,29.0206541600598,134.875
1715182625,41.1043676020124,29.0206543056411,134.875
1715182625,41.1043676120613,29.0206544513672,134.875
1715182625,41.104367621989,29.020654597612,134.876
1715182625,41.1043676317035,29.0206547443717,134.876
1715182625,41.1043676413706,29.0206548917257,134.876
1715182625,41.1043677756053,29.0206549718827,134.876
1715182625,41.1043677854741,29.0206551195324,134.876
1715182625,41.104367795103,29.0206552677994,134.876
1715182625,41.1043678043625,29.0206554167869,134.876
1715182625,41.1043678130082,29.0206555669574,134.876
1715182625,41.1043678210441,29.020655718424,134.876
1715182625,41.1043678284794,29.0206558712602,134.876
1715182625,41.1043678354027,29.0206560258244,134.876
1715182625,41.104367841774,29.0206561829701,134.876
1715182625,41.1043678475336,29.0206563423728,134.876
1715182625,41.1043678529852,29.0206565043495,134.876
1715182625,41.1043678580374,29.0206566694296,134.876
1715182625,41.1043678627753,29.0206568372939,134.876
1715182625,41.1043678671658,29.0206570076548,134.876
1715182625,41.1043678711518,29.0206571807045,134.876
1715182625,41.1043678746194,29.020657356209,134.876
1715182625,41.1043678775961,29.0206575338352,134.876
1715182625,41.1043678804078,29.0206577135312,134.876
1715182625,41.1043678833811,29.0206578950092,134.876
1715182625,41.1043678865877,29.0206580783978,134.876
1715182625,41.1043678902297,29.0206582634781,134.876
1715182625,41.1043678946625,29.0206584498475,134.876
1715182625,41.1043678996955,29.0206586376275,134.876
1715182625,41.1043679052772,29.0206588267792,134.876
1715182626,41.104367911586,29.0206590169637,134.881
1715182626,41.1043679184996,29.0206592079754,134.881
1715182626,41.1043680654651,29.0206590319189,134.881
1715182626,41.1043680740625,29.0206592222077,134.881
1715182626,41.10436808265,29.0206594124519,134.881
1715182626,41.104368091571,29.0206596029636,134.881
1715182626,41.1043681009941,29.0206597942262,134.881
1715182626,41.1043681110248,29.02065998578,134.881
1715182626,41.1043681213559,29.0206601771577,134.881
1715182626,41.1043681319541,29.0206603689331,134.881
1715182626,41.1043681424151,29.0206605612529,134.881
1715182626,41.104368152583,29.0206607541867,134.881
1715182626,41.1043681628792,29.0206609477139,134.881
1715182626,41.1043681729203,29.020661142045,134.881
1715182626,41.1043681829226,29.0206613368592,134.881
1715182626,41.1043681930523,29.0206615321131,134.881
1715182626,41.1043682035369,29.0206617276736,134.881
1715182626,41.1043682139489,29.0206619232451,134.881
1715182626,41.1043682239134,29.0206621184585,134.881
1715182626,41.1043682334524,29.0206623132709,134.881
1715182626,41.1043682425139,29.0206625077208,134.881
1715182626,41.1043682513388,29.020662701087,134.881
1715182626,41.1043682594642,29.0206628928878,134.881
1715182626,41.1043682668671,29.0206630833273,134.881
1715182626,41.1043682740984,29.0206632725162,134.881
1715182626,41.1043682809858,29.020663460006,134.88
1715182626,41.1043682880081,29.0206636462809,134.88
1715182626,41.1043685441313,29.0206638316996,134.88
1715182626,41.1043685524171,29.0206640168259,134.88
1715182626,41.1043685606154,29.0206642020651,134.88
1715182626,41.1043685687085,29.0206643877843,134.88
1715182626,41.1043685766559,29.0206645741753,134.88
1715182626,41.1043685845943,29.0206647608655,134.88
1715182626,41.1043685929769,29.0206649478131,134.88
1715182626,41.1043686018027,29.0206651351496,134.88
1715182626,41.1043686105342,29.0206653230537,134.88
1715182626,41.1043686194082,29.0206655113428,134.88
1715182626,41.1043686282747,29.0206657001361,134.88
1715182626,41.1043686369486,29.0206658893772,134.88
1715182626,41.1043686456952,29.0206660785463,134.88
1715182626,41.104368654409,29.0206662678461,134.88
1715182626,41.1043686633392,29.0206664575673,134.88
1715182626,41.1043686726362,29.0206666478773,134.88
1715182626,41.1043686826293,29.0206668391225,134.88
1715182626,41.1043686931251,29.0206670315046,134.88
1715182626,41.1043687037761,29.0206672250378,134.88
1715182626,41.1043687152096,29.0206674193402,134.88
1715182626,41.1043687271492,29.0206676144843,134.88
1715182626,41.1043687394236,29.0206678103198,134.88
1715182626,41.1043687513835,29.0206680063436,134.863
1715182626,41.1043687627344,29.0206682022367,134.863
1715182626,41.1043689381896,29.0206683919226,134.863
1715182626,41.1043689498407,29.0206685869654,134.863
1715182626,41.1043689609333,29.0206687814239,134.863
1715182626,41.1043689715638,29.0206689754815,134.863
1715182626,41.1043689817888,29.0206691693136,134.863
1715182626,41.1043689919249,29.0206693624624,134.863
1715182626,41.1043690016022,29.020669555414,134.863
1715182626,41.1043690106512,29.020669748469,134.863
1715182626,41.1043690190397,29.0206699414427,134.863
1715182626,41.1043690270708,29.0206701341608,134.863
1715182626,41.1043690347673,29.0206703263704,134.863
1715182626,41.1043690418864,29.0206705177514,134.863
1715182626,41.1043690487579,29.020670707976,134.863
1715182626,41.1043690552703,29.0206708972885,134.863
1715182626,41.1043690612093,29.0206710861162,134.863
1715182626,41.1043690671667,29.0206712746795,134.863
1715182626,41.1043690730111,29.0206714630901,134.863
1715182626,41.104369078986,29.0206716513282,134.863
1715182626,41.1043690853804,29.0206718394078,134.863
1715182626,41.1043690925931,29.0206720271711,134.863
1715182626,41.1043691003931,29.0206722148599,134.863
1715182626,41.1043691085178,29.0206724032613,134.863
1715182626,41.1043691169342,29.0206725925904,134.877
1715182626,41.1043691256336,29.0206727830137,134.877
1715182626,41.1043691348415,29.020672974701,134.877
1715182626,41.1043693785965,29.0206732227111,134.877
1715182626,41.1043693897635,29.0206734176993,134.877
1715182626,41.1043694012306,29.0206736144074,134.877
1715182626,41.1043694130496,29.0206738125785,134.877
1715182626,41.1043694257293,29.0206740120786,134.877
1715182626,41.1043694388446,29.0206742125967,134.877
1715182626,41.1043694518019,29.0206744138128,134.877
1715182626,41.1043694649667,29.0206746147451,134.877
1715182626,41.1043694784626,29.0206748149317,134.877
1715182626,41.1043694925465,29.0206750143516,134.877
1715182626,41.1043695072309,29.0206752130627,134.877
1715182626,41.1043695222598,29.0206754112862,134.877
1715182626,41.1043695372535,29.0206756100498,134.877
1715182626,41.1043695517658,29.0206758095932,134.877
1715182626,41.1043695656509,29.0206760096974,134.877
1715182626,41.1043695783066,29.0206762105323,134.877
1715182626,41.104369589926,29.0206764109394,134.877
1715182626,41.1043696007827,29.0206766102486,134.877
1715182626,41.1043696109384,29.0206768077516,134.877
1715182626,41.1043696206807,29.0206770032423,134.877
1715182626,41.1043696297163,29.0206771971669,134.877
1715182626,41.1043696383903,29.0206773894088,134.877
1715182626,41.1043696464442,29.0206775800181,134.877
1715182626,41.1043696543334,29.0206777688668,134.877
1715182627,41.1043696626019,29.0206779561655,134.834
1715182627,41.1043696711719,29.0206781423384,134.834
1715182627,41.1043699300472,29.0206784370374,134.834
1715182627,41.104369941127,29.020678622781,134.834
1715182627,41.1043699522728,29.0206788084619,134.834
1715182627,41.1043699630799,29.0206789943131,134.834
1715182627,41.1043699736682,29.0206791801762,134.834
1715182627,41.1043699844663,29.0206793656475,134.834
1715182627,41.1043699952649,29.0206795506614,134.834
1715182627,41.10437000604,29.0206797356673,134.834
1715182627,41.1043700170654,29.0206799214128,134.834
1715182627,41.1043700286609,29.020680108478,134.834
1715182627,41.1043700408337,29.0206802972181,134.834
1715182627,41.1043700529308,29.0206804873857,134.834
1715182627,41.1043700650533,29.0206806782944,134.834
1715182627,41.1043700774621,29.0206808696357,134.834
1715182627,41.1043700899915,29.0206810610697,134.834
1715182627,41.1043701026956,29.0206812523138,134.834
1715182627,41.1043701159977,29.0206814429373,134.834
1715182627,41.1043701299472,29.0206816331613,134.834
1715182627,41.1043701440949,29.020681822967,134.834
1715182627,41.1043701582222,29.0206820124823,134.834
1715182627,41.1043701723329,29.0206822021409,134.834
1715182627,41.1043701860479,29.0206823915762,134.834
1715182627,41.1043701994855,29.0206825807757,134.834
1715182627,41.1043702128732,29.0206827698087,134.843
1715182627,41.104370313434,29.0206831275342,134.843
1715182627,41.1043703273079,29.0206833163065,134.843
1715182627,41.104370341341,29.0206835048572,134.843
1715182627,41.104370355457,29.0206836938836,134.843
1715182627,41.1043703696384,29.0206838835088,134.843
1715182627,41.1043703834361,29.0206840730164,134.843
1715182627,41.1043703965355,29.0206842626652,134.843
1715182627,41.1043704091473,29.0206844529923,134.843
1715182627,41.1043704216103,29.0206846439199,134.843
1715182627,41.1043704343455,29.0206848352119,134.843
1715182627,41.1043704475332,29.0206850267415,134.843
1715182627,41.1043704617531,29.0206852188162,134.843
1715182627,41.104370476832,29.0206854116951,134.843
1715182627,41.104370492116,29.0206856047614,134.843
1715182627,41.1043705070575,29.0206857981274,134.843
1715182627,41.1043705216845,29.0206859921029,134.843
1715182627,41.1043705360825,29.0206861867051,134.843
1715182627,41.1043705503308,29.0206863821487,134.843
1715182627,41.104370564748,29.0206865786239,134.843
1715182627,41.1043705791826,29.0206867759496,134.843
1715182627,41.1043705937661,29.0206869739504,134.843
1715182627,41.1043706086285,29.0206871727511,134.843
1715182627,41.1043706233211,29.0206873720951,134.843
1715182627,41.1043706379191,29.0206875721871,134.847
1715182627,41.1043706524455,29.0206877728827,134.847
1715182627,41.1043707798367,29.020688033996,134.847
1715182627,41.1043707939261,29.0206882349154,134.847
1715182627,41.1043708078424,29.0206884349456,134.847
1715182627,41.1043708221007,29.0206886332877,134.847
1715182627,41.1043708369674,29.0206888294933,134.847
1715182627,41.1043708522316,29.0206890239178,134.847
1715182627,41.1043708674768,29.0206892170124,134.847
1715182627,41.1043708824741,29.020689408984,134.847
1715182627,41.104370897061,29.0206896002564,134.847
1715182627,41.104370911431,29.0206897913542,134.847
1715182627,41.1043709257842,29.0206899824488,134.847
1715182627,41.1043709396611,29.0206901734886,134.847
1715182627,41.1043709532333,29.0206903644811,134.847
1715182627,41.1043709671073,29.0206905552344,134.847
1715182627,41.1043709811622,29.020690745622,134.847
1715182627,41.1043709954748,29.0206909361374,134.847
1715182627,41.1043710097627,29.020691126638,134.847
1715182627,41.1043710239006,29.0206913169455,134.847
1715182627,41.1043710382122,29.0206915072722,134.847
1715182627,41.1043710523285,29.0206916977718,134.847
1715182627,41.1043710661281,29.0206918885778,134.847
1715182627,41.1043710797459,29.0206920794284,134.847
1715182627,41.1043710934365,29.0206922702272,134.847
1715182627,41.1043711072971,29.020692460863,134.847
1715182627,41.104371121329,29.020692651601,134.869
1715182627,41.104371304471,29.0206929724812,134.869
1715182627,41.1043713187418,29.0206931636629,134.869
1715182627,41.1043713331594,29.0206933548591,134.869
1715182627,41.1043713473236,29.0206935465969,134.869
1715182627,41.1043713613408,29.0206937392724,134.869
1715182627,41.1043713756878,29.0206939325622,134.869
1715182627,41.1043713901386,29.0206941266443,134.869
1715182627,41.1043714049845,29.0206943220809,134.869
1715182627,41.1043714202225,29.0206945189235,134.869
1715182627,41.1043714356413,29.0206947164923,134.869
1715182627,41.1043714515404,29.0206949144043,134.869
1715182627,41.1043714680333,29.0206951126387,134.869
1715182627,41.1043714848307,29.0206953109671,134.869
1715182627,41.1043715016148,29.0206955091375,134.869
1715182627,41.1043715185677,29.0206957068127,134.869
1715182627,41.1043715360266,29.0206959038024,134.869
1715182627,41.1043715539698,29.0206961002086,134.869
1715182627,41.1043715723639,29.0206962962467,134.869
1715182627,41.104371590831,29.0206964919009,134.869
1715182627,41.1043716091483,29.0206966870873,134.869
1715182627,41.1043716272057,29.0206968820799,134.869
1715182627,41.1043716448084,29.020697077164,134.869
1715182627,41.1043716619834,29.020697272698,134.869
1715182627,41.1043716781667,29.0206974685362,134.869
1715182628,41.1043716933051,29.0206976644833,134.866
1715182628,41.1043717075711,29.020697860333,134.866
1715182628,41.1043719278494,29.0206980445813,134.866
1715182628,41.1043719415144,29.0206982394456,134.866
1715182628,41.1043719546739,29.0206984333743,134.866
1715182628,41.1043719677289,29.0206986260152,134.866
1715182628,41.1043719810565,29.020698817186,134.866
1715182628,41.1043719944207,29.0206990071517,134.866
1715182628,41.1043720076548,29.0206991966803,134.866
1715182628,41.1043720208187,29.0206993860055,134.866
1715182628,41.104372034204,29.0206995754428,134.866
1715182628,41.1043720479561,29.020699765141,134.866
1715182628,41.1043720616431,29.0206999553476,134.866
1715182628,41.1043720754321,29.0207001466749,134.866
1715182628,41.1043720894913,29.0207003388245,134.866
1715182628,41.1043721034696,29.0207005309835,134.866
1715182628,41.1043721173147,29.020700722508,134.866
1715182628,41.1043721312832,29.0207009132419,134.866
1715182628,41.1043721454498,29.0207011029408,134.866
1715182628,41.1043721601124,29.0207012915464,134.866
1715182628,41.1043721755455,29.0207014795908,134.866
1715182628,41.1043721915526,29.0207016676436,134.866
1715182628,41.1043722081801,29.0207018560432,134.866
1715182628,41.1043722256757,29.0207020446988,134.866
1715182628,41.1043722438805,29.0207022344789,134.885
1715182628,41.1043722626431,29.0207024265243,134.885
1715182628,41.1043723814901,29.0207027537244,134.885
1715182628,41.1043724015184,29.0207029519237,134.885
1715182628,41.1043724219221,29.020703153126,134.885
1715182628,41.1043724417847,29.0207033568323,134.885
1715182628,41.1043724609674,29.0207035622077,134.885
1715182628,41.1043724795142,29.0207037684519,134.885
1715182628,41.1043724976169,29.0207039750841,134.885
1715182628,41.1043725151996,29.0207041818919,134.885
1715182628,41.1043725317801,29.0207043879215,134.885
1715182628,41.1043725478158,29.0207045924217,134.885
1715182628,41.104372563838,29.020704795299,134.885
1715182628,41.1043725800312,29.0207049961806,134.885
1715182628,41.1043725963962,29.0207051948578,134.885
1715182628,41.1043726130577,29.0207053910492,134.885
1715182628,41.1043726301157,29.0207055847494,134.885
1715182628,41.1043726472059,29.0207057762894,134.885
1715182628,41.1043726642675,29.020705966561,134.885
1715182628,41.1043726814751,29.0207061562009,134.885
1715182628,41.1043726993392,29.0207063454811,134.885
1715182628,41.1043727176751,29.0207065347078,134.885
1715182628,41.1043727361188,29.0207067235858,134.885
1715182628,41.1043727550433,29.0207069120053,134.885
1715182628,41.1043727742915,29.020707099944,134.885
1715182628,41.1043727935578,29.0207072873292,134.885
1715182628,41.1043728126577,29.0207074744116,134.885
1715182628,41.1043729978643,29.0207078145439,134.883
1715182628,41.104373017856,29.020708000576,134.883
1715182628,41.1043730384051,29.0207081847016,134.883
1715182628,41.104373059351,29.0207083670884,134.883
1715182628,41.1043730803692,29.020708548472,134.883
1715182628,41.1043731009097,29.0207087295237,134.883
1715182628,41.1043731207627,29.0207089108398,134.883
1715182628,41.1043731399394,29.0207090925777,134.883
1715182628,41.1043731582593,29.0207092744473,134.883
1715182628,41.1043731757642,29.0207094565989,134.883
1715182628,41.1043731928382,29.0207096393374,134.883
1715182628,41.1043732098146,29.0207098225885,134.883
1715182628,41.1043732266687,29.0207100063725,134.883
1715182628,41.1043732433552,29.0207101910742,134.883
1715182628,41.1043732595954,29.0207103770409,134.883
1715182628,41.1043732752261,29.0207105640456,134.883
1715182628,41.104373290385,29.0207107517469,134.883
1715182628,41.1043733053381,29.0207109402809,134.883
1715182628,41.104373320536,29.0207111292949,134.883
1715182628,41.1043733360522,29.0207113186535,134.883
1715182628,41.1043733520424,29.0207115082945,134.883
1715182628,41.1043733687799,29.0207116982526,134.883
1715182628,41.1043733859767,29.0207118886501,134.893
1715182628,41.104373403418,29.0207120792175,134.893
1715182628,41.1043734211118,29.0207122705454,134.893
1715182628,41.1043736083765,29.0207126528538,134.893
1715182628,41.1043736272436,29.0207128472916,134.893
1715182628,41.1043736464253,29.0207130428206,134.893
